Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
9/6/2011,10058276781058.20,4640348769249.11,14698625550307.30,1,2011,4,2011,3,9,6
9/7/2011,10073860042745.80,4643896972299.96,14717757015045.80,1,2011,4,2011,3,9,7
9/8/2011,10067649034359.50,4617901351553.68,14685550385913.10,1,2011,4,2011,3,9,8
9/9/2011,10067728635010.60,4644008563467.24,14711737198477.90,1,2011,4,2011,3,9,9
9/12/2011,10067694973854.20,4620564400427.00,14688259374281.20,1,2011,4,2011,3,9,12
9/13/2011,10067653336814.70,4650214721531.49,14717868058346.20,1,2011,4,2011,3,9,13
9/14/2011,10067922521846.90,4615987949859.08,14683910471705.90,1,2011,4,2011,3,9,14
9/15/2011,10079888378192.40,4617075191590.25,14696963569782.70,1,2011,4,2011,3,9,15
9/16/2011,10080080631490.90,4618940999722.12,14699021631213.00,1,2011,4,2011,3,9,16
9/19/2011,10080320100313.90,4649168847437.91,14729488947751.80,1,2011,4,2011,3,9,19
9/20/2011,10080809758642.60,4631060367975.86,14711870126618.40,1,2011,4,2011,3,9,20
9/21/2011,10080805928039.90,4624382158952.04,14705188086992.00,1,2011,4,2011,3,9,21
9/22/2011,10074726277456.50,4652064130497.22,14726790407953.70,1,2011,4,2011,3,9,22
9/23/2011,10074503215028.60,4625536857585.03,14700040072613.70,1,2011,4,2011,3,9,23
9/26/2011,10074320979566.40,4629685092895.42,14704006072461.80,1,2011,4,2011,3,9,26
9/27/2011,10074870647552.40,4632536173039.46,14707406820591.80,1,2011,4,2011,3,9,27
9/28/2011,10075624342810.50,4626258826982.71,14701883169793.20,1,2011,4,2011,3,9,28
9/29/2011,10074983373804.20,4620118734433.74,14695102108238.00,1,2011,4,2011,3,9,29
9/30/2011,10127031384654.10,4663308943903.05,14790340328557.10,1,2011,4,2011,3,9,30
10/3/2011,10124029835382.10,4713069435814.52,14837099271196.70,1,2012,1,2011,4,10,3
10/4/2011,10124774418608.80,4732085079796.87,14856859498405.70,1,2012,1,2011,4,10,4
10/5/2011,10126264037263.60,4731786654805.83,14858050692069.50,1,2012,1,2011,4,10,5
10/6/2011,10126447025572.80,4710329340283.71,14836776365856.50,1,2012,1,2011,4,10,6
10/7/2011,10126551131197.20,4733772908417.74,14860324039615.00,1,2012,1,2011,4,10,7
10/11/2011,10127786307131.40,4735526100719.87,14863312407851.30,1,2012,1,2011,4,10,11
10/12/2011,10138026553418.90,4730191743007.12,14868218296426.00,1,2012,1,2011,4,10,12
10/13/2011,10141999977124.10,4731884360644.83,14873884337768.90,1,2012,1,2011,4,10,13
10/14/2011,10142237591394.70,4731808076896.65,14874045668291.30,1,2012,1,2011,4,10,14
10/17/2011,10198403129042.50,4738189198048.87,14936592327091.30,1,2012,1,2011,4,10,17
10/18/2011,10198932063606.30,4743818625354.62,14942750688961.00,1,2012,1,2011,4,10,18
10/19/2011,10195956444545.80,4735339742387.34,14931296186933.20,1,2012,1,2011,4,10,19
10/20/2011,10201887849313.90,4738478061404.20,14940365910718.10,1,2012,1,2011,4,10,20
10/21/2011,10201754496207.70,4737478051777.36,14939232547985.00,1,2012,1,2011,4,10,21
10/24/2011,10202215760459.30,4738455946006.36,14940671706465.70,1,2012,1,2011,4,10,24
10/25/2011,10202338144617.90,4741275154156.73,14943613298774.70,1,2012,1,2011,4,10,25
10/26/2011,10203338428742.40,4733670316072.01,14937008744814.40,1,2012,1,2011,4,10,26
10/27/2011,10205557724099.20,4734017924489.21,14939575648588.50,1,2012,1,2011,4,10,27
10/28/2011,10205922905154.50,4731935815905.51,14937858721060.00,1,2012,1,2011,4,10,28
10/31/2011,10256015431383.40,4737693612757.32,14993709044140.70,1,2012,1,2011,4,10,31
11/1/2011,10253008613589.30,4718822407588.93,14971831021178.30,1,2012,1,2011,4,11,1
11/2/2011,10253508372381.80,4724454301982.03,14977962674363.80,1,2012,1,2011,4,11,2
11/3/2011,10260659189975.90,4712569418429.10,14973228608405.00,1,2012,1,2011,4,11,3
11/4/2011,10260247910781.50,4712417370039.35,14972665280820.90,1,2012,1,2011,4,11,4
11/7/2011,10260689267841.90,4715819343531.92,14976508611373.80,1,2012,1,2011,4,11,7
11/8/2011,10261087417873.70,4721356135505.69,14982443553379.40,1,2012,1,2011,4,11,8
11/9/2011,10262257416334.60,4711045986236.35,14973303402570.90,1,2012,1,2011,4,11,9
11/10/2011,10267801873620.80,4711808476121.88,14979610349742.60,1,2012,1,2011,4,11,10
11/14/2011,10265476725043.10,4712408155791.26,14977884880834.30,1,2012,1,2011,4,11,14
11/15/2011,10314468105168.00,4719139150752.30,15033607255920.30,1,2012,1,2011,4,11,15
11/16/2011,10314851681498.60,4712142166380.47,15026993847879.10,1,2012,1,2011,4,11,16
11/17/2011,10325335447717.60,4714014876871.62,15039350324589.20,1,2012,1,2011,4,11,17
11/18/2011,10324967673736.30,4715240434459.02,15040208108195.30,1,2012,1,2011,4,11,18
11/21/2011,10325469036788.10,4716819366230.27,15042288403018.40,1,2012,1,2011,4,11,21
11/22/2011,10326530350389.40,4721461154539.92,15047991504929.30,1,2012,1,2011,4,11,22
11/23/2011,10327032829692.90,4708848186276.23,15035881015969.20,1,2012,1,2011,4,11,23
11/25/2011,10334937010056.10,4713938923709.79,15048875933765.90,1,2012,1,2011,4,11,25
11/28/2011,10334597846100.20,4717075749097.65,15051673595197.90,1,2012,1,2011,4,11,28
11/29/2011,10335777593095.80,4718386028275.48,15054163621371.20,1,2012,1,2011,4,11,29
11/30/2011,10389957793202.00,4720540767674.72,15110498560876.70,1,2012,1,2011,4,11,30
12/1/2011,10388035936824.70,4700405850582.91,15088441787407.60,1,2012,1,2011,4,12,1
12/2/2011,10387865370953.70,4685515330635.82,15073380701589.50,1,2012,1,2011,4,12,2
12/5/2011,10388034907379.00,4680098996590.09,15068133903969.10,1,2012,1,2011,4,12,5
12/6/2011,10388145024427.00,4683479770543.57,15071624794970.60,1,2012,1,2011,4,12,6
12/7/2011,10388925542612.90,4657472182792.25,15046397725405.10,1,2012,1,2011,4,12,7
12/8/2011,10392391725777.70,4658769264160.46,15051160989938.20,1,2012,1,2011,4,12,8
12/9/2011,10392439099182.30,4660005324540.44,15052444423722.80,1,2012,1,2011,4,12,9
12/12/2011,10392040126793.80,4661978150775.19,15054018277569.00,1,2012,1,2011,4,12,12
12/13/2011,10393083805735.30,4667190276563.55,15060274082298.80,1,2012,1,2011,4,12,13
12/14/2011,10393197416021.80,4658088781127.92,15051286197149.70,1,2012,1,2011,4,12,14
12/15/2011,10438188563266.20,4659909923522.53,15098098486788.80,1,2012,1,2011,4,12,15
12/16/2011,10438212605541.40,4661284854816.17,15099497460357.50,1,2012,1,2011,4,12,16
12/19/2011,10438496162212.80,4665558505478.65,15104054667691.40,1,2012,1,2011,4,12,19
12/20/2011,10438749210895.60,4693230053393.20,15131979264288.80,1,2012,1,2011,4,12,20
12/21/2011,10438970821141.70,4684870218248.61,15123841039390.30,1,2012,1,2011,4,12,21
12/22/2011,10438018324483.40,4685710103496.67,15123728427980.10,1,2012,1,2011,4,12,22
12/23/2011,10438083548502.90,4690489711487.65,15128573259990.50,1,2012,1,2011,4,12,23
12/27/2011,10437577254548.40,4693006077946.44,15130583332494.90,1,2012,1,2011,4,12,27
12/28/2011,10438072316399.90,4687133457664.18,15125205774064.00,1,2012,1,2011,4,12,28
12/29/2011,10435856848934.80,4690042127462.32,15125898976397.10,1,2012,1,2011,4,12,29
12/30/2011,10447662851807.10,4775277193643.94,15222940045451.00,1,2012,1,2011,4,12,30
1/3/2012,10481500229395.00,4744717259257.24,15226217488652.30,1,2012,2,2012,1,1,3
1/4/2012,10481673696216.90,4754868551273.95,15236542247490.80,1,2012,2,2012,1,1,4
1/5/2012,10480172546585.00,4756369353388.09,15236541899973.10,1,2012,2,2012,1,1,5
1/6/2012,10479995098494.80,4756537862102.85,15236532960597.70,1,2012,2,2012,1,1,6
1/9/2012,10479710007297.10,4756796132689.76,15236506139986.80,1,2012,2,2012,1,1,9
1/10/2012,10479782125048.10,4756715073851.62,15236497198899.70,1,2012,2,2012,1,1,10
1/11/2012,10479760763533.80,4756546312097.71,15236307075631.50,1,2012,2,2012,1,1,11
1/12/2012,10479482014785.70,4756850219062.58,15236332233848.30,1,2012,2,2012,1,1,12
1/13/2012,10479256097326.80,4757067299073.57,15236323396400.40,1,2012,2,2012,1,1,13
1/17/2012,10489003852225.70,4747284209332.89,15236288061558.60,1,2012,2,2012,1,1,17
1/18/2012,10486879731480.60,4749399490377.71,15236279221858.30,1,2012,2,2012,1,1,18
1/19/2012,10484316260480.30,4751964475207.46,15236280735687.70,1,2012,2,2012,1,1,19
1/20/2012,10482317023993.20,4753954855799.55,15236271879792.70,1,2012,2,2012,1,1,20
1/23/2012,10480362319987.50,4755882989882.15,15236245309869.60,1,2012,2,2012,1,1,23
1/24/2012,10474499550118.70,4761736902261.76,15236236452380.40,1,2012,2,2012,1,1,24
1/25/2012,10483288572827.10,4752939021592.20,15236227594419.30,1,2012,2,2012,1,1,25
1/26/2012,10479009838168.30,4757221950271.85,15236231788440.20,1,2012,2,2012,1,1,26
1/27/2012,10478934933314.20,4757287974166.40,15236222907480.60,1,2012,2,2012,1,1,27
1/30/2012,10515737118509.60,4779315460208.41,15295052578718.00,1,2012,2,2012,1,1,30
1/31/2012,10572374387699.00,4783766105917.00,15356140493616.00,1,2012,2,2012,1,1,31
2/1/2012,10567695900899.90,4763082218950.67,15330778119850.60,1,2012,2,2012,1,2,1
2/2/2012,10577905838990.40,4773500455650.03,15351406294640.40,1,2012,2,2012,1,2,2
2/3/2012,10577697734689.60,4757410548648.97,15335108283338.50,1,2012,2,2012,1,2,3
2/6/2012,10577280116477.20,4760601541440.91,15337881657918.10,1,2012,2,2012,1,2,6
2/7/2012,10577647703529.60,4765857163256.05,15343504866785.60,1,2012,2,2012,1,2,7
2/8/2012,10577836905016.20,4757829310364.84,15335666215381.00,1,2012,2,2012,1,2,8
2/9/2012,10596905857448.20,4758933063573.88,15355838921022.10,1,2012,2,2012,1,2,9
2/10/2012,10596675638209.00,4757433068699.51,15354108706908.50,1,2012,2,2012,1,2,10
2/13/2012,10596768009341.40,4758430326052.17,15355198335393.60,1,2012,2,2012,1,2,13
2/14/2012,10596773910422.00,4762610253497.43,15359384163919.50,1,2012,2,2012,1,2,14
2/15/2012,10636670644323.10,4755064982687.06,15391735627010.10,1,2012,2,2012,1,2,15
2/16/2012,10655376243337.80,4757654741504.25,15413030984842.10,1,2012,2,2012,1,2,16
2/17/2012,10655355371776.70,4761238608236.30,15416593980013.00,1,2012,2,2012,1,2,17
2/21/2012,10656186702155.50,4763613520169.61,15419800222325.10,1,2012,2,2012,1,2,21
2/22/2012,10656161387513.90,4760162256532.79,15416323644046.70,1,2012,2,2012,1,2,22
2/23/2012,10675481199498.80,4760213356534.47,15435694556033.20,1,2012,2,2012,1,2,23
2/24/2012,10675327157594.40,4762660691866.44,15437987849460.90,1,2012,2,2012,1,2,24
2/27/2012,10674959196269.00,4763558866421.36,15438518062690.30,1,2012,2,2012,1,2,27
2/28/2012,10675494440597.70,4766626543066.16,15442120983663.80,1,2012,2,2012,1,2,28
2/29/2012,10722996298868.20,4765894997379.80,15488891296248.00,1,2012,2,2012,1,2,29
3/1/2012,10755610818537.10,4745403897606.53,15501014716143.70,1,2012,2,2012,1,3,1
3/2/2012,10756483483823.90,4733390167773.52,15489873651597.40,1,2012,2,2012,1,3,2
3/5/2012,10755894456550.20,4736088795646.23,15491983252196.40,1,2012,2,2012,1,3,5
3/6/2012,10756417042057.90,4742606587624.54,15499023629682.40,1,2012,2,2012,1,3,6
3/7/2012,10757197476823.10,4741109215804.82,15498306692627.90,1,2012,2,2012,1,3,7
3/8/2012,10773363801666.70,4744430840644.47,15517794642311.20,1,2012,2,2012,1,3,8
3/9/2012,10773406301523.00,4743645422625.81,15517051724148.90,1,2012,2,2012,1,3,9
3/12/2012,10773694877424.20,4745445998506.59,15519140875930.80,1,2012,2,2012,1,3,12
3/13/2012,10773922169212.30,4750255680277.26,15524177849489.60,1,2012,2,2012,1,3,13
3/14/2012,10774728192008.90,4741721753574.83,15516449945583.70,1,2012,2,2012,1,3,14
3/15/2012,10820114556380.30,4744695335387.67,15564809891767.90,1,2012,2,2012,1,3,15
3/16/2012,10820230118370.30,4746340711375.56,15566570829745.90,1,2012,2,2012,1,3,16
3/19/2012,10820995644405.10,4753242723699.78,15574238368104.80,1,2012,2,2012,1,3,19
3/20/2012,10821663264464.00,4761720581685.30,15583383846149.30,1,2012,2,2012,1,3,20
3/21/2012,10822368538138.90,4752060026059.35,15574428564198.30,1,2012,2,2012,1,3,21
3/22/2012,10831253572880.50,4753652321246.69,15584905894127.20,1,2012,2,2012,1,3,22
3/23/2012,10831324748289.10,4754251292044.54,15585576040333.70,1,2012,2,2012,1,3,23
3/26/2012,10831320189378.90,4754754380661.89,15586074570040.70,1,2012,2,2012,1,3,26
3/27/2012,10831917653124.40,4757489762037.23,15589407415161.70,1,2012,2,2012,1,3,27
3/28/2012,10832837712665.40,4747374090874.03,15580211803539.40,1,2012,2,2012,1,3,28
3/29/2012,10833979740152.00,4745873206305.64,15579852946457.60,1,2012,2,2012,1,3,29
3/30/2012,10846824546943.10,4735254134245.54,15582078681188.60,1,2012,2,2012,1,3,30
4/2/2012,10883217233063.80,4737108765340.09,15620325998403.90,1,2012,3,2012,2,4,2
4/3/2012,10885892840514.60,4730953734424.54,15616846574939.20,1,2012,3,2012,2,4,3
4/4/2012,10886893993272.90,4730828550805.99,15617722544078.90,1,2012,3,2012,2,4,4
4/5/2012,10884566084027.50,4735174086380.79,15619740170408.30,1,2012,3,2012,2,4,5
4/6/2012,10884645947631.20,4733994331951.64,15618640279582.90,1,2012,3,2012,2,4,6
4/9/2012,10884773109942.40,4736672624190.38,15621445734132.80,1,2012,3,2012,2,4,9
4/10/2012,10885339078286.00,4741493518408.95,15626832596694.90,1,2012,3,2012,2,4,10
4/11/2012,10886106101181.90,4731981942323.66,15618088043505.60,1,2012,3,2012,2,4,11
4/12/2012,10880527647709.20,4734467120134.11,15614994767843.30,1,2012,3,2012,2,4,12
4/13/2012,10880890738953.60,4734835298368.98,15615726037322.60,1,2012,3,2012,2,4,13
4/16/2012,10903326597003.30,4751311928394.28,15654638525397.60,1,2012,3,2012,2,4,16
4/17/2012,10903987805036.20,4757586427562.61,15661574232598.80,1,2012,3,2012,2,4,17
4/18/2012,10905376996162.00,4755359667725.93,15660736663887.90,1,2012,3,2012,2,4,18
4/19/2012,10857988065192.90,4757602909829.41,15615590975022.30,1,2012,3,2012,2,4,19
4/20/2012,10858146916544.60,4759211613825.31,15617358530369.90,1,2012,3,2012,2,4,20
4/23/2012,10858204873838.20,4761969175722.01,15620174049560.20,1,2012,3,2012,2,4,23
4/24/2012,10859176801419.80,4769089697288.18,15628266498708.00,1,2012,3,2012,2,4,24
4/25/2012,10860722926433.70,4762562602020.67,15623285528454.40,1,2012,3,2012,2,4,25
4/26/2012,10859267672675.60,4765079937801.18,15624347610476.80,1,2012,3,2012,2,4,26
4/27/2012,10859635596261.40,4764061611155.98,15623697207417.30,1,2012,3,2012,2,4,27
4/30/2012,10916070898102.60,4776297169202.55,15692368067305.20,1,2012,3,2012,2,4,30
5/1/2012,10910025382723.60,4763204355656.32,15673229738379.90,1,2012,3,2012,2,5,1
5/2/2012,10910384630060.60,4770111266079.90,15680495896140.50,1,2012,3,2012,2,5,2
5/3/2012,10913530062318.10,4757672418324.80,15671202480642.90,1,2012,3,2012,2,5,3
5/4/2012,10913690789940.80,4758225566670.49,15671916356611.30,1,2012,3,2012,2,5,4
5/7/2012,10913955899019.90,4761835464384.18,15675791363404.10,1,2012,3,2012,2,5,7
5/8/2012,10915510337547.00,4770216648169.41,15685726985716.40,1,2012,3,2012,2,5,8
5/9/2012,10916058482863.80,4757989250627.14,15674047733490.90,1,2012,3,2012,2,5,9
5/10/2012,10915030363661.60,4759658813596.90,15674689177258.50,1,2012,3,2012,2,5,10
5/11/2012,10915075816618.90,4759106950855.39,15674182767474.30,1,2012,3,2012,2,5,11
5/14/2012,10915800604714.10,4761195669146.70,15676996273860.80,1,2012,3,2012,2,5,14
5/15/2012,10949749784031.70,4766365828773.32,15716115612805.00,1,2012,3,2012,2,5,15
5/16/2012,10950509043850.50,4758244627917.05,15708753671767.60,1,2012,3,2012,2,5,16
5/17/2012,10948486191634.10,4764336944091.69,15712823135725.80,1,2012,3,2012,2,5,17
5/18/2012,10948855483645.50,4763351173565.46,15712206657211.00,1,2012,3,2012,2,5,18
5/21/2012,10949502921153.00,4765958241336.18,15715461162489.20,1,2012,3,2012,2,5,21
5/22/2012,10950290226363.30,4770928381083.70,15721218607447.00,1,2012,3,2012,2,5,22
5/23/2012,10951299857320.30,4762997758335.26,15714297615655.60,1,2012,3,2012,2,5,23
5/24/2012,10950490306884.60,4761956061359.05,15712446368243.60,1,2012,3,2012,2,5,24
5/25/2012,10951528241764.20,4760072704441.70,15711600946205.90,1,2012,3,2012,2,5,25
5/29/2012,10952470917520.50,4761184685432.64,15713655602953.20,1,2012,3,2012,2,5,29
5/30/2012,10954585521570.60,4762039778880.08,15716625300450.60,1,2012,3,2012,2,5,30
5/31/2012,11006251094374.20,4764433990989.88,15770685085364.10,1,2012,3,2012,2,5,31
6/1/2012,10999593160297.40,4725314204697.59,15724907364995.00,1,2012,3,2012,2,6,1
6/4/2012,10999932869500.00,4728179533359.84,15728112402859.90,1,2012,3,2012,2,6,4
6/5/2012,11000515237603.80,4732894045596.37,15733409283200.10,1,2012,3,2012,2,6,5
6/6/2012,11001065979467.20,4733530598991.36,15734596578458.50,1,2012,3,2012,2,6,6
6/7/2012,10999256703473.70,4734112728667.11,15733369432140.80,1,2012,3,2012,2,6,7
6/8/2012,10999228502957.50,4736135170288.27,15735363673245.80,1,2012,3,2012,2,6,8
6/11/2012,10999435913618.60,4738474273896.26,15737910187514.80,1,2012,3,2012,2,6,11
6/12/2012,11000145858591.50,4744214841473.33,15744360700064.80,1,2012,3,2012,2,6,12
6/13/2012,11000730870069.90,4734451553701.81,15735182423771.70,1,2012,3,2012,2,6,13
6/14/2012,10999463838302.90,4737507256169.20,15736971094472.10,1,2012,3,2012,2,6,14
6/15/2012,11031842483539.40,4740334867907.65,15772177351447.10,1,2012,3,2012,2,6,15
6/18/2012,11032176950396.60,4743962290613.72,15776139241010.30,1,2012,3,2012,2,6,18
6/19/2012,11032615107666.40,4752061511444.19,15784676619110.60,1,2012,3,2012,2,6,19
6/20/2012,11033476255793.30,4744478331388.64,15777954587181.90,1,2012,3,2012,2,6,20
6/21/2012,11032512442636.90,4747130919847.73,15779643362484.60,1,2012,3,2012,2,6,21
6/22/2012,11033193124032.90,4745245475535.32,15778438599568.20,1,2012,3,2012,2,6,22
6/25/2012,11033363467103.20,4749206676994.76,15782570144097.90,1,2012,3,2012,2,6,25
6/26/2012,11034027517141.20,4755076516462.50,15789104033603.70,1,2012,3,2012,2,6,26
6/27/2012,11034318733444.30,4744631810028.35,15778950543472.60,1,2012,3,2012,2,6,27
6/28/2012,11036289442346.10,4744710478174.00,15780999920520.10,1,2012,3,2012,2,6,28
6/29/2012,11044184844611.60,4812182369712.78,15856367214324.40,1,2012,3,2012,2,6,29
7/2/2012,11076020074625.50,4812721784195.16,15888741858820.60,1,2012,4,2012,3,7,2
7/3/2012,11076313978755.10,4804672485570.17,15880986464325.20,1,2012,4,2012,3,7,3
7/5/2012,11072381954476.80,4804270358074.45,15876652312551.20,1,2012,4,2012,3,7,5
7/6/2012,11072437860842.30,4807090748132.78,15879528608975.10,1,2012,4,2012,3,7,6
7/9/2012,11071876450979.40,4807389862093.78,15879266313073.20,1,2012,4,2012,3,7,9
7/10/2012,11072592982308.60,4813261773042.82,15885854755351.40,1,2012,4,2012,3,7,10
7/11/2012,11073524054554.90,4802933590577.69,15876457645132.60,1,2012,4,2012,3,7,11
7/12/2012,11066746703446.60,4804765478265.57,15871512181712.20,1,2012,4,2012,3,7,12
7/13/2012,11066640739934.50,4804525972336.26,15871166712270.80,1,2012,4,2012,3,7,13
7/16/2012,11066237719888.30,4809496953627.71,15875734673516.00,1,2012,4,2012,3,7,16
7/17/2012,11066615562739.40,4817540366892.63,15884155929632.00,1,2012,4,2012,3,7,17
7/18/2012,11066988899700.60,4807057816176.88,15874046715877.50,1,2012,4,2012,3,7,18
7/19/2012,11065796026724.70,4808569430535.65,15874365457260.40,1,2012,4,2012,3,7,19
7/20/2012,11065736754477.20,4809139655049.20,15874876409526.40,1,2012,4,2012,3,7,20
7/23/2012,11065934893561.90,4811299185424.01,15877234078986.00,1,2012,4,2012,3,7,23
7/24/2012,11065979692064.00,4816511430001.61,15882491122065.60,1,2012,4,2012,3,7,24
7/25/2012,11067062751057.70,4807796571710.63,15874859322768.40,1,2012,4,2012,3,7,25
7/26/2012,11065908268504.30,4813647975548.64,15879556244052.90,1,2012,4,2012,3,7,26
7/27/2012,11065716086357.70,4812658409040.72,15878374495398.40,1,2012,4,2012,3,7,27
7/30/2012,11063292493497.60,4810474885352.48,15873767378850.10,1,2012,4,2012,3,7,30
7/31/2012,11122281549948.20,4810953087545.33,15933234637493.50,1,2012,4,2012,3,7,31
8/1/2012,11115442428314.10,4791696231966.83,15907138660280.90,1,2012,4,2012,3,8,1
8/2/2012,11121967405758.70,4798623633333.10,15920591039091.80,1,2012,4,2012,3,8,2
8/3/2012,11121816561855.30,4782812086240.78,15904628648096.10,1,2012,4,2012,3,8,3
8/6/2012,11121617834221.00,4787081691707.40,15908699525928.40,1,2012,4,2012,3,8,6
8/7/2012,11120600690794.30,4791461552430.39,15912062243224.70,1,2012,4,2012,3,8,7
8/8/2012,11122338169886.60,4781603222549.65,15903941392436.30,1,2012,4,2012,3,8,8
8/9/2012,11132675901932.00,4783138555987.44,15915814457919.40,1,2012,4,2012,3,8,9
8/10/2012,11132489250370.20,4782484148992.25,15914973399362.50,1,2012,4,2012,3,8,10
8/13/2012,11131954707899.80,4783592682240.06,15915547390139.90,1,2012,4,2012,3,8,13
8/14/2012,11132186945483.10,4787301064959.67,15919488010442.70,1,2012,4,2012,3,8,14
8/15/2012,11165408618916.90,4779461066977.98,15944869685894.90,1,2012,4,2012,3,8,15
8/16/2012,11175825918961.70,4782133736225.44,15957959655187.20,1,2012,4,2012,3,8,16
8/17/2012,11175374895979.90,4786679954417.99,15962054850397.90,1,2012,4,2012,3,8,17
8/20/2012,11176502309547.00,4788264992659.62,15964767302206.60,1,2012,4,2012,3,8,20
8/21/2012,11176851754468.80,4793283183136.12,15970134937605.00,1,2012,4,2012,3,8,21
8/22/2012,11177326036578.90,4783142485532.25,15960468522111.20,1,2012,4,2012,3,8,22
8/23/2012,11197966497649.10,4778552531494.99,15976519029144.10,1,2012,4,2012,3,8,23
8/24/2012,11198007315885.90,4776802391643.18,15974809707529.10,1,2012,4,2012,3,8,24
8/27/2012,11197621562031.90,4777600638525.35,15975222200557.20,1,2012,4,2012,3,8,27
